Point X,Point Y,Street Address,City,Postal Code,Planting Site Width,Planting Site Length,Planting Site Id,Custom Id,Updated At,Updated By,Tree Id,Tree Present,Genus,Species,Cultivar,Other Part Of Name,Common Name,Diameter,Tree Height,Canopy Height,Date Planted,Date Removed,Tree: Canopy Condition,Tree: Stewardship,Tree: Tree Condition,Planting Site: Plot Type,Planting Site: Powerlines Overhead,Planting Site: Sidewalk Damage,Planting Site: Stewardship
-75.1477145136,39.9484601007,100-140 South 4th Street,Philadelphia,19106,,,370089,,2014-09-29T22:20:28.032814+00:00,ptmadmin,282071,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1496205414,39.9536746651,,Philadelphia,19106,,,368191,,2014-09-29T22:19:41.603862+00:00,ptmadmin,280102,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1464734347,39.9533396388,,Philadelphia,19106,,,368396,,2014-09-29T22:19:46.765993+00:00,ptmadmin,280321,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1511445513,39.9528431061,,Philadelphia,19106,,,369673,,2014-09-29T22:20:18.187015+00:00,ptmadmin,281641,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.149121202,39.9503560763,,Philadelphia,19106,,,370016,,2014-09-29T22:20:26.523734+00:00,ptmadmin,282005,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1496199245,39.9527944566,,Philadelphia,19106,,,368131,,2014-09-29T22:19:40.193201+00:00,ptmadmin,280042,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1521078869,39.950811429,2 South 7th Street,Philadelphia,19106,,,369117,,2014-09-29T22:20:04.615420+00:00,ptmadmin,281056,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1475543177,39.9504731729,,Philadelphia,19106,,,369886,,2014-09-29T22:20:23.293111+00:00,ptmadmin,281863,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.142114713,39.9517284862,106 Arch Street,Philadelphia,19106,,,327689,,2014-09-29T22:25:18.700944+00:00,ptmadmin,294138,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1461317549,39.9533004241,325-345 Cherry Street,Philadelphia,19106,,,368399,,2014-09-29T22:19:46.833891+00:00,ptmadmin,280324,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1453629048,39.9521421077,300-318 Arch Street,Philadelphia,19106,,,369913,,2014-09-29T22:20:23.877113+00:00,ptmadmin,281889,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1453341958,39.9472668438,214 Walnut St,Philadelphia,19106,,,369956,,2014-09-29T22:20:24.980128+00:00,ptmadmin,281938,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1426730865,39.9511846051,116 Cuthbert St,Philadelphia,19106,,,370227,,2014-09-29T22:20:32.261578+00:00,ptmadmin,282250,True,Acer,saccharum,,,Sugar maple,,,,,,,,,,,,
-75.1466385929,39.9566722608,315 N Lawrence St,Philadelphia,19106,,,360873,,2014-09-29T22:19:11.322247+00:00,ptmadmin,278834,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1494961947,39.9542712804,,Philadelphia,19106,,,368181,,2014-09-29T22:19:41.368204+00:00,ptmadmin,280092,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1452375186,39.9524830727,112 North 3rd Street,Philadelphia,19106,,,368288,,2014-09-29T22:19:44.928814+00:00,ptmadmin,280243,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1487586848,39.952554799,,Philadelphia,19106,,,369903,,2014-09-29T22:20:23.699367+00:00,ptmadmin,281881,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1420689958,39.95176009,,Philadelphia,19106,,,369922,,2014-09-29T22:20:24.103226+00:00,ptmadmin,281899,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1492616365,39.9496854098,34-64 South Independence Mall East,Philadelphia,19106,,,370025,,2014-09-29T22:20:26.725944+00:00,ptmadmin,282014,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1440917011,39.947909712,101-199 Ionic St,Philadelphia,19106,,,370165,,2014-09-29T22:20:29.777547+00:00,ptmadmin,282145,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1473530436,39.9523557224,400 Arch Street,Philadelphia,19106,5.0,5.0,327308,,2014-09-29T22:25:07.992355+00:00,ptmadmin,293686,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1529516302,39.9543072061,132 North 8th Street,Philadelphia,19106,,,368005,,2014-09-29T22:19:37.375569+00:00,ptmadmin,279928,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1449765028,39.9537891639,158 North 3rd Street,Philadelphia,19106,,,340814,,2014-09-29T22:19:44.650010+00:00,ptmadmin,280231,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1482937608,39.9537850475,,Philadelphia,19106,,,368377,,2014-09-29T22:19:46.343521+00:00,ptmadmin,280303,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1529722367,39.951137801,Market St & 8th St - MBNS,Philadelphia,19106,,,369228,,2014-09-29T22:20:07.081738+00:00,ptmadmin,281165,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1518192192,39.9513378893,,Philadelphia,19106,,,369686,,2014-09-29T22:20:18.480977+00:00,ptmadmin,281654,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1515089983,39.9493671441,601 Chestnut Street,Philadelphia,19106,,,369739,,2014-09-29T22:20:19.751455+00:00,ptmadmin,281710,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1452175949,39.9487775265,,Philadelphia,19106,,,370237,,2014-09-29T22:20:32.531842+00:00,ptmadmin,282261,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1526422573,39.9561496493,248-280 North 8th Street,Philadelphia,19107,,,367997,,2014-09-29T22:19:36.949985+00:00,ptmadmin,279920,True,Koelreuteria,paniculata,,,Goldenrain tree,,,,,,,,,,,,
-75.1455308678,39.9540284515,312 Race St,Philadelphia,19106,,,368148,,2014-09-29T22:19:40.945367+00:00,ptmadmin,280074,True,Acer,saccharum,,,Sugar maple,,,,,,,,,,,,
-75.1455839798,39.9475043443,214 Walnut St,Philadelphia,19106,,,369960,,2014-09-29T22:20:25.046935+00:00,ptmadmin,281941,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1458589954,39.9476858068,143 S 3rd St,Philadelphia,19106,,,369959,,2014-09-29T22:20:25.092596+00:00,ptmadmin,281943,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1511604497,39.9529739616,,Philadelphia,19106,,,368119,,2014-09-29T22:19:39.904260+00:00,ptmadmin,280030,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1492113586,39.947529938,459-499 Walnut Street,Philadelphia,19106,,,369972,,2014-09-29T22:20:25.383946+00:00,ptmadmin,281956,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1520875801,39.9565162114,8th St & Vine St,Philadelphia,19106,,,367949,,2014-09-29T22:19:36.027450+00:00,ptmadmin,279881,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1539050237,39.9512548248,,Philadelphia,19107,,,369231,,2014-09-29T22:20:07.176702+00:00,ptmadmin,281169,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1467219074,39.9522837083,324-398 Arch Street,Philadelphia,19106,,,369907,,2014-09-29T22:20:23.743004+00:00,ptmadmin,281883,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1468374982,39.9564477331,,Philadelphia,19106,,,366862,,2014-09-29T22:19:11.414385+00:00,ptmadmin,278838,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1460944825,39.9559916313,,Philadelphia,19106,,,368339,,2014-09-29T22:19:45.379172+00:00,ptmadmin,280262,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1526637644,39.9481984472,128 South 7th Street,Philadelphia,19106,,,369371,,2014-09-29T22:20:10.735398+00:00,ptmadmin,281323,True,Acer,campestre,,,Hedge maple,,,,,,,,,,,,
-75.1462324021,39.9487178324,,Philadelphia,19106,,,369774,,2014-09-29T22:20:20.630354+00:00,ptmadmin,281749,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1466268678,39.9503623604,,Philadelphia,19106,,,369880,,2014-09-29T22:20:23.157533+00:00,ptmadmin,281857,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1493159859,39.9494795946,66-98 South Independence Mall East,Philadelphia,19106,,,370036,,2014-09-29T22:20:27.006796+00:00,ptmadmin,282026,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1464743455,39.9566639002,,Philadelphia,19106,,,366865,,2014-09-29T22:19:11.481293+00:00,ptmadmin,278841,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1485071066,39.9528562551,,Philadelphia,19106,,,368369,,2014-09-29T22:19:46.180601+00:00,ptmadmin,280296,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1480894478,39.9568862425,,Philadelphia,19106,,,366850,,2014-09-29T22:19:11.185592+00:00,ptmadmin,278828,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.150125208,39.9528414522,,Philadelphia,19106,,,368128,,2014-09-29T22:19:40.126402+00:00,ptmadmin,280039,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1426256837,39.951837819,126 Arch Street,Philadelphia,19106,,,369920,,2014-09-29T22:20:24.056028+00:00,ptmadmin,281897,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.146174585,39.9476271786,143 South 3rd Street,Philadelphia,19106,,,370124,,2014-09-29T22:20:28.907543+00:00,ptmadmin,282109,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1418869303,39.953817882,79-139 Race St,Philadelphia,19106,,,340776,,2014-09-29T22:19:40.735097+00:00,ptmadmin,280065,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1475104751,39.9525407089,401-499 Arch Street,Philadelphia,19106,,,368137,,2014-09-29T22:19:40.337586+00:00,ptmadmin,280048,True,Acer,campestre,,,Hedge maple,,,,,,,,,,,,
-75.1463737767,39.9533254891,377-399 Cherry Street,Philadelphia,19106,,,368397,,2014-09-29T22:19:46.788963+00:00,ptmadmin,280322,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1537494034,39.9495512216,730 Chestnut Street,Philadelphia,19106,,,369291,,2014-09-29T22:20:08.559975+00:00,ptmadmin,281229,True,Acer,saccharum,,,Sugar maple,,,,,,,,,,,,
-75.14632978,39.9567523508,401-411 Wood St,Philadelphia,19106,,,366873,,2014-09-29T22:19:12.323328+00:00,ptmadmin,278871,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1449961153,39.9528901832,,Philadelphia,19106,,,368296,,2014-09-29T22:19:44.836843+00:00,ptmadmin,280239,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1518182755,39.9494048323,601-615 Chestnut Street,Philadelphia,19106,,,369743,,2014-09-29T22:20:19.865280+00:00,ptmadmin,281715,True,Ulmus,parvifolia,,,Chinese elm,,,,,,,,,,,,
-75.149178162,39.9506914632,550 Market Street,Philadelphia,19106,,,369893,,2014-09-29T22:20:23.497004+00:00,ptmadmin,281872,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1472272273,39.9508643615,2-98 N 4th St,Philadelphia,19106,,,370093,,2014-09-29T22:20:27.646025+00:00,ptmadmin,282054,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1442170388,39.9482428784,Chestnut St & 2nd St,Philadelphia,19106,,,370151,,2014-09-29T22:20:29.443141+00:00,ptmadmin,282131,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.147887725,39.9562089167,,Philadelphia,19106,,,368203,,2014-09-29T22:19:41.949531+00:00,ptmadmin,280117,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1499349685,39.9523454828,47-99 North 6th Street,Philadelphia,19106,,,369998,,2014-09-29T22:20:26.018034+00:00,ptmadmin,281984,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1492050587,39.9499635615,34-64 South Independence Mall East,Philadelphia,19106,,,370022,,2014-09-29T22:20:26.657978+00:00,ptmadmin,282011,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1497730592,39.9530230483,,Philadelphia,19106,,,368182,,2014-09-29T22:19:41.393070+00:00,ptmadmin,280093,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1518359953,39.9512601646,,Philadelphia,19106,,,369685,,2014-09-29T22:20:18.458747+00:00,ptmadmin,281653,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1475176232,39.949517407,16-38 South 4th Street,Philadelphia,19106,,,370078,,2014-09-29T22:20:27.898483+00:00,ptmadmin,282065,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1429781448,39.9473395058,125 Sansom St,Philadelphia,19106,,,370212,,2014-09-29T22:20:31.883196+00:00,ptmadmin,282235,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.14307885,39.9473266584,,Philadelphia,19106,,,370218,,2014-09-29T22:20:32.036608+00:00,ptmadmin,282241,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1497745226,39.9540515564,150 N 6th St,Philadelphia,19106,,,333179,,2014-09-29T22:19:45.821345+00:00,ptmadmin,280281,True,Quercus,alba,,,White oak,,,,,,,,,,,,
-75.1498974117,39.9534182452,,Philadelphia,19106,,,368360,,2014-09-29T22:19:45.987904+00:00,ptmadmin,280288,True,Quercus,alba,,,White oak,,,,,,,,,,,,
-75.1472512848,39.9499940818,,Philadelphia,19106,,,370106,,2014-09-29T22:20:28.513036+00:00,ptmadmin,282092,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1460511733,39.9562520723,,Philadelphia,19106,,,366869,,2014-09-29T22:19:11.618397+00:00,ptmadmin,278847,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.149571566,39.9539479334,,Philadelphia,19106,,,368194,,2014-09-29T22:19:41.676102+00:00,ptmadmin,280105,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1455887785,39.9560425862,,Philadelphia,19106,,,368232,,2014-09-29T22:19:42.588910+00:00,ptmadmin,280144,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1513696213,39.9492586368,600-698 Chestnut St,Philadelphia,19106,,,369756,,2014-09-29T22:20:19.817947+00:00,ptmadmin,281713,True,Ulmus,parvifolia,,,Chinese elm,,,,,,,,,,,,
-75.1495052775,39.9526404776,560-598 Arch Street,Philadelphia,19106,,,369900,,2014-09-29T22:20:23.631519+00:00,ptmadmin,281878,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1491823749,39.9487575584,101-157 South Independence Mall East,Philadelphia,19106,,,340957,,2014-09-29T22:20:27.164163+00:00,ptmadmin,282033,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1453696419,39.9566058659,,Philadelphia,19106,,,366895,,2014-09-29T22:19:12.231639+00:00,ptmadmin,278867,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.147159246,39.952484563,401-499 Arch Street,Philadelphia,19106,,,368140,,2014-09-29T22:19:40.408260+00:00,ptmadmin,280051,True,Acer,campestre,,,Hedge maple,,,,,,,,,,,,
-75.1448454575,39.9535939368,149 North 3rd Street,Philadelphia,19106,,,368268,,2014-09-29T22:19:44.674401+00:00,ptmadmin,280232,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1537848854,39.9512408115,,Philadelphia,19107,,,369230,,2014-09-29T22:20:07.153498+00:00,ptmadmin,281168,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1435609363,39.9498503426,134 Market Street,Philadelphia,19106,,,369843,,2014-09-29T22:20:22.361674+00:00,ptmadmin,281822,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1459533961,39.9561260862,,Philadelphia,19106,,,366870,,2014-09-29T22:19:11.640559+00:00,ptmadmin,278848,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.141981337,39.9518190122,,Philadelphia,19106,,,368151,,2014-09-29T22:19:40.641281+00:00,ptmadmin,280061,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1482013905,39.9562356734,501 Vine Street,Philadelphia,19106,,,368201,,2014-09-29T22:19:41.904420+00:00,ptmadmin,280115,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1459343577,39.9486996654,,Philadelphia,19106,,,369794,,2014-09-29T22:20:21.169595+00:00,ptmadmin,281772,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1474274984,39.9492770928,,Philadelphia,19106,,,370099,,2014-09-29T22:20:28.397144+00:00,ptmadmin,282087,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1517440248,39.9516684603,,Philadelphia,19106,,,369690,,2014-09-29T22:20:18.571133+00:00,ptmadmin,281658,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1440599247,39.948039105,101-115 S 2nd St,Philadelphia,19106,,,370167,,2014-09-29T22:20:29.823342+00:00,ptmadmin,282147,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.146144853,39.9553775632,235 N 4th St,Philadelphia,19106,,,368333,,2014-09-29T22:19:45.239803+00:00,ptmadmin,280256,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1442458446,39.9479952743,100-122 S 2nd St,Philadelphia,19106,,,370153,,2014-09-29T22:20:29.517002+00:00,ptmadmin,282134,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1449222892,39.956569466,,Philadelphia,19106,,,366893,,2014-09-29T22:19:12.130233+00:00,ptmadmin,278865,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1456007804,39.9531434105,,Philadelphia,19106,,,368403,,2014-09-29T22:19:47.003355+00:00,ptmadmin,280330,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1536544142,39.9496295171,,Philadelphia,19106,,,369284,,2014-09-29T22:20:08.403900+00:00,ptmadmin,281222,True,Ulmus,americana,,,American elm,,,,,,,,,,,,
-75.1471900702,39.9488384481,351-399 Chestnut Street,Philadelphia,19106,,,369764,,2014-09-29T22:20:20.494304+00:00,ptmadmin,281743,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1440398069,39.950040813,,Philadelphia,19106,,,369859,,2014-09-29T22:20:22.638935+00:00,ptmadmin,281834,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1498755743,39.9525443458,,Philadelphia,19106,,,370001,,2014-09-29T22:20:26.089563+00:00,ptmadmin,281987,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1492945459,39.9492419772,66-98 South Independence Mall East,Philadelphia,19106,,,370019,,2014-09-29T22:20:26.961522+00:00,ptmadmin,282024,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1529337171,39.9543879836,,Philadelphia,19106,,,368004,,2014-09-29T22:19:37.128896+00:00,ptmadmin,279927,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1419016332,39.9518004721,101 Arch Street,Philadelphia,19106,,,368152,,2014-09-29T22:19:40.665837+00:00,ptmadmin,280062,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1466405382,39.9527531814,101 North 4th Street,Philadelphia,19106,,,368302,,2014-09-29T22:19:44.999058+00:00,ptmadmin,280246,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1516179034,39.9522705844,,Philadelphia,19106,,,369691,,2014-09-29T22:20:18.615421+00:00,ptmadmin,281660,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1457784563,39.9502670772,301 Market Street,Philadelphia,19106,,,369874,,2014-09-29T22:20:23.022957+00:00,ptmadmin,281851,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1492466873,39.9564541127,,Philadelphia,19106,,,368199,,2014-09-29T22:19:41.835577+00:00,ptmadmin,280112,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1525090582,39.9509113585,,Philadelphia,19106,,,369223,,2014-09-29T22:20:06.968855+00:00,ptmadmin,281160,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1501739332,39.9522386748,48-98 North 6th Street,Philadelphia,19106,,,369661,,2014-09-29T22:20:17.917155+00:00,ptmadmin,281629,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1456711825,39.9521488884,300-318 Arch Street,Philadelphia,19106,,,369911,,2014-09-29T22:20:23.831573+00:00,ptmadmin,281887,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1504081433,39.9511208023,2-98 N Independence Mall W,Philadelphia,19106,,,359277,,2014-09-29T22:20:18.096586+00:00,ptmadmin,281637,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1521702271,39.9548666265,750 Race Street,Philadelphia,19106,,,367961,,2014-09-29T22:19:36.308496+00:00,ptmadmin,279893,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1529668152,39.9542159905,132-156 N 8th St,Philadelphia,19106,,,368006,,2014-09-29T22:19:37.405108+00:00,ptmadmin,279929,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1436405083,39.955727794,,Philadelphia,19106,,,368214,,2014-09-29T22:19:42.136374+00:00,ptmadmin,280125,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1526019292,39.950924933,,Philadelphia,19106,,,369224,,2014-09-29T22:20:06.991220+00:00,ptmadmin,281161,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1455077537,39.9500961126,,Philadelphia,19106,,,369830,,2014-09-29T22:20:21.986783+00:00,ptmadmin,281807,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1422266648,39.9517664099,,Philadelphia,19106,,,369921,,2014-09-29T22:20:24.078569+00:00,ptmadmin,281898,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1490895506,39.9490947654,,Philadelphia,19106,,,370044,,2014-09-29T22:20:27.210946+00:00,ptmadmin,282035,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1474980031,39.9496775559,16-38 South 4th Street,Philadelphia,19106,,,370076,,2014-09-29T22:20:27.852108+00:00,ptmadmin,282063,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1452617313,39.9564627767,,Philadelphia,19106,,,366883,,2014-09-29T22:19:11.900167+00:00,ptmadmin,278855,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1492238125,39.9498633714,34-64 South Independence Mall East,Philadelphia,19106,,,370023,,2014-09-29T22:20:26.680060+00:00,ptmadmin,282012,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1478389811,39.9479790291,142 South 4th Street,Philadelphia,19106,,,370085,,2014-09-29T22:20:28.077792+00:00,ptmadmin,282073,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1526771269,39.9559953366,,Philadelphia,19107,,,367999,,2014-09-29T22:19:36.977295+00:00,ptmadmin,279921,True,Koelreuteria,paniculata,,,Goldenrain tree,,,,,,,,,,,,
-75.1484715048,39.9474322824,Walnut St & 4th St - MBFS,Philadelphia,19106,,,369970,,2014-09-29T22:20:25.339475+00:00,ptmadmin,281954,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1493301515,39.9561106288,238-298 North 6th Street,Philadelphia,19106,,,368167,,2014-09-29T22:19:41.766865+00:00,ptmadmin,280109,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.150608931,39.9508667908,601-699 Market Street,Philadelphia,19106,,,369710,,2014-09-29T22:20:19.051977+00:00,ptmadmin,281679,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1451995809,39.9502026571,,Philadelphia,19106,,,369870,,2014-09-29T22:20:22.935011+00:00,ptmadmin,281847,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.142004132,39.9504401506,,Philadelphia,19106,,,369930,,2014-09-29T22:20:24.283614+00:00,ptmadmin,281907,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1431243877,39.9562531789,209-213 Wood St,Philadelphia,19106,,,327667,,2014-09-29T22:25:18.535647+00:00,ptmadmin,294131,True,Zelkova,serrata,,,Japanese zelkova,,,,,,,,,,,,
-75.1514448122,39.9564902628,711 Vine Street,Philadelphia,19106,,,367953,,2014-09-29T22:19:36.124858+00:00,ptmadmin,279885,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1431757149,39.9526947457,120 N 2nd St,Philadelphia,19106,,,368274,,2014-09-29T22:19:43.364934+00:00,ptmadmin,280177,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
